dt,sensor,tmp,hum,press
2016-06-24 18:00:00,sensor_3,31.3686666667,39.4676388889,101948.80025
2016-06-24 18:00:00,sensor_4,29.6136666667,45.2273055556,101881.258417
2016-06-24 19:00:00,sensor_0,28.1403333333,58.1653055556,101818.596333
2016-06-24 19:00:00,sensor_2,28.1024166667,49.9506666667,102070.975472
2016-06-24 19:00:00,sensor_3,30.1079722222,43.4559722222,101977.001278
2016-06-24 19:00:00,sensor_4,28.4260277778,49.2815833333,101909.177417
2016-06-24 20:00:00,sensor_0,27.7923055556,61.2853333333,101831.753
2016-06-24 20:00:00,sensor_2,26.4319722222,56.1320277778,102082.989472
2016-06-24 20:00:00,sensor_3,28.7543055556,48.82775,101995.700583
2016-06-24 20:00:00,sensor_4,25.5866111111,59.8190277778,101927.272417
2016-06-24 21:00:00,sensor_0,27.4455277778,63.6493611111,101884.559
2016-06-24 21:00:00,sensor_2,25.8132777778,59.4632777778,102135.124417
2016-06-24 21:00:00,sensor_3,28.5462222222,50.3174722222,102044.974667
2016-06-24 21:00:00,sensor_4,25.17375,62.7521944444,101977.937722
2016-06-24 22:00:00,sensor_0,27.7111944444,63.1334444444,101931.164833
2016-06-24 22:00:00,sensor_2,25.5705833333,60.5669722222,102188.512306
2016-06-24 22:00:00,sensor_3,28.4232777778,50.9788333333,102095.084778
2016-06-24 22:00:00,sensor_4,25.047,63.5465277778,102031.970056
2016-06-24 23:00:00,sensor_0,26.9236944444,64.8262222222,101923.8115
2016-06-24 23:00:00,sensor_2,25.2076388889,61.2613611111,102175.210556
2016-06-24 23:00:00,sensor_3,28.2185,50.7036111111,102081.297722
2016-06-24 23:00:00,sensor_4,24.9459166667,63.0106111111,102018.368583
2016-06-25 00:00:00,sensor_0,26.8555,64.1871111111,101934.221639
2016-06-25 00:00:00,sensor_2,24.95175,60.8620277778,102185.406472
2016-06-25 00:00:00,sensor_3,27.9073055556,50.8006388889,102086.641167
2016-06-25 00:00:00,sensor_4,24.9332222222,61.8807777778,102025.857306
2016-06-25 01:00:00,sensor_0,26.3611388889,65.9369444444,101961.178167
2016-06-25 01:00:00,sensor_2,24.3557777778,62.0886666667,102211.317528
2016-06-25 01:00:00,sensor_3,27.67225,51.1659166667,102113.882111
2016-06-25 01:00:00,sensor_4,24.7741666667,61.5526944444,102053.746083
2016-06-25 02:00:00,sensor_0,25.2253611111,67.8102222222,101957.641778
2016-06-25 02:00:00,sensor_2,23.8153611111,61.8268333333,102210.824861
2016-06-25 02:00:00,sensor_3,27.1612777778,51.2520277778,102115.407389
2016-06-25 02:00:00,sensor_4,24.2960555556,61.5859722222,102060.110917
2016-06-25 03:00:00,sensor_0,24.4748888889,67.8692222222,101979.555306
2016-06-25 03:00:00,sensor_2,23.2286666667,61.95725,102226.413306
2016-06-25 03:00:00,sensor_3,26.5243333333,50.2539444444,102131.440972
2016-06-25 03:00:00,sensor_4,23.7185277778,60.6080833333,102076.895222
2016-06-25 04:00:00,sensor_0,24.6963611111,72.3883055556,102010.600583
2016-06-25 04:00:00,sensor_2,22.7063888889,67.6350277778,102261.386667
2016-06-25 04:00:00,sensor_3,26.1430277778,55.2463333333,102164.252972
2016-06-25 04:00:00,sensor_4,23.1194444444,66.4819722222,102107.295694
2016-06-25 05:00:00,sensor_0,24.8727222222,70.9483888889,102070.895528
2016-06-25 05:00:00,sensor_2,22.5830555556,68.6785555556,102316.132889
2016-06-25 05:00:00,sensor_3,25.8109166667,56.1884722222,102220.249917
2016-06-25 05:00:00,sensor_4,22.8285277778,68.3687222222,102161.606417
2016-06-25 06:00:00,sensor_0,28.4553055556,59.0523055556,102133.585583
2016-06-25 06:00:00,sensor_2,23.7793888889,64.7109722222,102375.757444
2016-06-25 06:00:00,sensor_3,25.9416944444,56.0418055556,102283.687806
2016-06-25 06:00:00,sensor_4,23.6404444444,65.54175,102224.618389
2016-06-25 07:00:00,sensor_0,33.0100833333,45.1043611111,102176.523528
2016-06-25 07:00:00,sensor_2,29.4192777778,46.9535555556,102409.497583
2016-06-25 07:00:00,sensor_3,26.34375,53.3333888889,102323.231167
2016-06-25 07:00:00,sensor_4,24.6754444444,59.9772222222,102265.720333
2016-06-25 08:00:00,sensor_0,37.9093333333,34.3934166667,102193.142806
2016-06-25 08:00:00,sensor_2,33.7929444444,36.7064722222,102424.252417
2016-06-25 08:00:00,sensor_3,27.0861666667,49.29075,102336.898611
2016-06-25 08:00:00,sensor_4,26.18675,53.9781388889,102285.485583
2016-06-25 09:00:00,sensor_0,42.3238333333,27.4334444444,102195.39325
2016-06-25 09:00:00,sensor_2,36.49575,31.1861666667,102429.5645
2016-06-25 09:00:00,sensor_3,28.0934166667,44.8169722222,102338.831278
2016-06-25 09:00:00,sensor_4,31.5483611111,38.5173333333,102286.038944
2016-06-25 10:00:00,sensor_0,41.1531111111,28.8970833333,102187.183917
2016-06-25 10:00:00,sensor_2,37.9613055556,28.7882222222,102429.533222
2016-06-25 10:00:00,sensor_3,28.7701944444,43.3352222222,102339.726889
2016-06-25 10:00:00,sensor_4,29.7520277778,42.1778611111,102292.12825
2016-06-25 11:00:00,sensor_0,42.32425,28.3988333333,102211.364222
2016-06-25 11:00:00,sensor_2,38.9085833333,31.099,102450.273528
2016-06-25 11:00:00,sensor_3,29.5758055556,42.7746666667,102365.565861
2016-06-25 11:00:00,sensor_4,33.7725277778,36.89225,102316.650972
2016-06-25 12:00:00,sensor_0,42.3945833333,30.0575555556,102211.687111
2016-06-25 12:00:00,sensor_2,33.0353055556,41.5996944444,102464.113778
2016-06-25 12:00:00,sensor_3,29.9227222222,45.2724722222,102376.576833
2016-06-25 12:00:00,sensor_4,35.357,35.0290833333,102322.770194
2016-06-25 13:00:00,sensor_0,40.9271666667,28.8720555556,102196.852056
2016-06-25 13:00:00,sensor_2,32.7021111111,39.5190555556,102456.204556
2016-06-25 13:00:00,sensor_3,33.6013055556,33.5364444444,102356.70625
2016-06-25 13:00:00,sensor_4,37.3045555556,28.4491111111,102309.740722
2016-06-25 14:00:00,sensor_0,37.5386111111,27.6616111111,102153.317222
2016-06-25 14:00:00,sensor_2,32.7247777778,33.1679444444,102409.704472
2016-06-25 14:00:00,sensor_3,35.7825555556,24.6604166667,102310.254806
2016-06-25 14:00:00,sensor_4,36.0058888889,25.6574166667,102264.519667
2016-06-25 15:00:00,sensor_0,35.0815833333,29.9021944444,102118.630389
2016-06-25 15:00:00,sensor_2,31.7699444444,32.1395277778,102379.940194
2016-06-25 15:00:00,sensor_3,36.3146388889,22.45625,102277.500778
2016-06-25 15:00:00,sensor_4,32.3761388889,28.7315555556,102230.402528
2016-06-25 16:00:00,sensor_0,33.6559166667,31.8535277778,102122.306389
2016-06-25 16:00:00,sensor_2,31.0676666667,33.5360833333,102386.551639
2016-06-25 16:00:00,sensor_3,36.7343055556,21.8599722222,102279.593639
2016-06-25 16:00:00,sensor_4,33.7243055556,27.0669166667,102232.0015
2016-06-25 17:00:00,sensor_0,31.9658333333,33.7023888889,102132.032556
2016-06-25 17:00:00,sensor_2,30.5261388889,33.3567777778,102390.542167
2016-06-25 17:00:00,sensor_3,34.9372777778,23.4866666667,102291.626278
2016-06-25 17:00:00,sensor_4,33.8724166667,26.2443888889,102236.529278
2016-06-25 18:00:00,sensor_0,30.4405277778,35.6511111111,102107.177889
2016-06-25 18:00:00,sensor_2,29.7118611111,33.9937777778,102369.774444
2016-06-25 18:00:00,sensor_3,31.7561388889,27.2260833333,102280.782639
2016-06-25 18:00:00,sensor_4,32.0452222222,28.5924722222,102215.926
2016-06-25 19:00:00,sensor_0,29.5388333333,38.1171944444,102118.328111
2016-06-25 19:00:00,sensor_2,28.766,36.1278333333,102377.752778
2016-06-25 19:00:00,sensor_3,30.74125,29.1697222222,102290.676333
2016-06-25 19:00:00,sensor_4,29.50075,32.4499444444,102222.375972
2016-06-25 20:00:00,sensor_0,28.3452777778,46.9326666667,102169.926778
2016-06-25 20:00:00,sensor_2,27.3315833333,41.8459722222,102434.384167
2016-06-25 20:00:00,sensor_3,29.1733055556,36.8407777778,102347.426306
2016-06-25 20:00:00,sensor_4,26.6069444444,42.5483888889,102277.480528
2016-06-25 21:00:00,sensor_0,27.6071111111,53.2063888889,102199.671417
2016-06-25 21:00:00,sensor_2,26.1883055556,48.9413333333,102462.795056
2016-06-25 21:00:00,sensor_3,28.3911944444,42.3816666667,102375.089528
2016-06-25 21:00:00,sensor_4,25.3722777778,51.5355833333,102308.5205
2016-06-25 22:00:00,sensor_0,27.1691944444,57.9707222222,102219.749694
2016-06-25 22:00:00,sensor_2,25.6479444444,52.6204166667,102486.436889
2016-06-25 22:00:00,sensor_3,27.8793888889,46.57525,102398.819417
2016-06-25 22:00:00,sensor_4,24.9405,54.8728888889,102331.529806
2016-06-25 23:00:00,sensor_0,26.7497777778,61.9369722222,102230.35425
2016-06-25 23:00:00,sensor_2,25.1861388889,56.7622777778,102494.791444
2016-06-25 23:00:00,sensor_3,27.3336944444,50.2138055556,102411.216889
2016-06-25 23:00:00,sensor_4,24.53875,60.0055833333,102341.89075
2016-06-26 00:00:00,sensor_0,26.8988333333,63.2474722222,102250.871278
2016-06-26 00:00:00,sensor_2,24.7718611111,60.1136388889,102512.831472
2016-06-26 00:00:00,sensor_3,27.30975,51.7005,102425.059833
2016-06-26 00:00:00,sensor_4,24.3353333333,62.3476111111,102359.935917
2016-06-26 01:00:00,sensor_0,26.3906388889,66.5326111111,102275.344778
2016-06-26 01:00:00,sensor_2,24.3044166667,64.1269166667,102541.864306
2016-06-26 01:00:00,sensor_3,27.5240555556,51.51225,102450.203083
2016-06-26 01:00:00,sensor_4,24.0856388889,66.1601666667,102388.901833
2016-06-26 02:00:00,sensor_0,26.9502777778,62.8151944444,102297.214611
2016-06-26 02:00:00,sensor_2,23.8329722222,64.4486111111,102559.389028
2016-06-26 02:00:00,sensor_3,27.3816388889,51.2598055556,102464.719028
2016-06-26 02:00:00,sensor_4,24.2270833333,64.1832222222,102403.321806
2016-06-26 03:00:00,sensor_0,26.8070555556,60.8544166667,102346.824722
2016-06-26 03:00:00,sensor_2,23.3555,67.4648333333,102611.358611
2016-06-26 03:00:00,sensor_3,26.6178888889,51.4979166667,102516.074556
2016-06-26 03:00:00,sensor_4,24.1185277778,62.4875833333,102453.8855
2016-06-26 04:00:00,sensor_0,26.7049444444,63.9196666667,102344.450056
2016-06-26 04:00:00,sensor_2,23.13375,69.7201111111,102612.821611
2016-06-26 04:00:00,sensor_3,26.3707222222,54.4762777778,102517.99625
2016-06-26 04:00:00,sensor_4,23.7143055556,66.5877222222,102455.210167
2016-06-26 05:00:00,sensor_0,26.5923888889,64.0456111111,102316.9295
2016-06-26 05:00:00,sensor_2,22.9845833333,67.88375,102580.952778
2016-06-26 05:00:00,sensor_3,26.2458055556,54.6984444444,102486.322972
2016-06-26 05:00:00,sensor_4,23.6199722222,65.7395277778,102426.059083
2016-06-26 06:00:00,sensor_0,30.2042777778,54.7515,102307.238861
2016-06-26 06:00:00,sensor_2,24.4068611111,64.9239166667,102566.471806
2016-06-26 06:00:00,sensor_3,26.4013888889,54.6893888889,102471.918167
2016-06-26 06:00:00,sensor_4,24.1316111111,64.5906388889,102413.050167
2016-06-26 07:00:00,sensor_0,37.1067222222,37.2261388889,102310.516833
2016-06-26 07:00:00,sensor_2,32.6575555556,41.6746944444,102554.301583
2016-06-26 07:00:00,sensor_3,26.6550833333,51.8351944444,102469.741778
2016-06-26 07:00:00,sensor_4,25.1786388889,58.0033888889,102414.195083
2016-06-26 08:00:00,sensor_0,41.5806111111,29.1765833333,102322.861
2016-06-26 08:00:00,sensor_2,38.8251111111,29.7327777778,102562.8865
2016-06-26 08:00:00,sensor_3,27.3775555556,47.8099444444,102480.938778
2016-06-26 08:00:00,sensor_4,28.8041111111,46.4079444444,102424.668556
2016-06-26 09:00:00,sensor_0,45.1000555556,22.8335277778,102306.705722
2016-06-26 09:00:00,sensor_2,41.9766388889,23.2654444444,102549.371028
2016-06-26 09:00:00,sensor_3,28.5336388889,40.0922222222,102463.887944
2016-06-26 09:00:00,sensor_4,34.7987777778,30.0365833333,102406.412861
2016-06-26 10:00:00,sensor_0,43.83975,23.3533888889,102279.987139
2016-06-26 10:00:00,sensor_2,44.0755833333,20.4647777778,102520.562528
2016-06-26 10:00:00,sensor_3,29.9736111111,35.7441944444,102443.162861
2016-06-26 10:00:00,sensor_4,37.5893611111,24.5471111111,102380.113556
2016-06-26 11:00:00,sensor_0,43.2458611111,25.062,102263.274139
2016-06-26 11:00:00,sensor_2,40.9438611111,25.8609722222,102514.080722
2016-06-26 11:00:00,sensor_3,31.4556666667,34.8784722222,102430.635861
2016-06-26 11:00:00,sensor_4,37.4884722222,26.3751111111,102372.507139
2016-06-26 12:00:00,sensor_0,41.2138888889,28.2625277778,102268.063083
2016-06-26 12:00:00,sensor_2,35.64475,33.1032777778,102523.633833
2016-06-26 12:00:00,sensor_3,32.4533055556,34.3138611111,102437.243833
2016-06-26 12:00:00,sensor_4,37.7150833333,26.9920833333,102376.702028
2016-06-26 13:00:00,sensor_0,39.8583333333,30.9716944444,102232.616306
2016-06-26 13:00:00,sensor_2,34.1192222222,34.7510277778,102488.096667
2016-06-26 13:00:00,sensor_3,34.6032777778,32.0975,102401.727722
2016-06-26 13:00:00,sensor_4,36.6629444444,29.4724722222,102339.080972
2016-06-26 14:00:00,sensor_0,36.1506388889,35.9269444444,102185.811194
2016-06-26 14:00:00,sensor_2,32.7478611111,36.6225555556,102444.691556
2016-06-26 14:00:00,sensor_3,35.5626666667,29.82225,102355.645944
2016-06-26 14:00:00,sensor_4,35.6920277778,30.7761388889,102293.70775
2016-06-26 15:00:00,sensor_0,33.7996388889,37.8961666667,102126.805194
2016-06-26 15:00:00,sensor_2,31.952,36.6138888889,102386.3975
2016-06-26 15:00:00,sensor_3,35.04675,28.9948333333,102299.263556
2016-06-26 15:00:00,sensor_4,32.7595833333,34.1503333333,102234.690917
2016-06-26 16:00:00,sensor_0,32.8554722222,37.75675,102088.93575
2016-06-26 16:00:00,sensor_2,31.4891388889,36.2803888889,102351.505444
2016-06-26 16:00:00,sensor_3,35.5993611111,26.7034166667,102257.646694
2016-06-26 16:00:00,sensor_4,33.22175,31.8920555556,102196.656194
2016-06-26 17:00:00,sensor_0,31.60025,38.1778888889,102036.328083
2016-06-26 17:00:00,sensor_2,31.0498888889,34.8841388889,102296.025083
2016-06-26 17:00:00,sensor_3,34.52375,26.6416666667,102205.591
2016-06-26 17:00:00,sensor_4,33.7346666667,29.3189166667,102139.605972
2016-06-26 18:00:00,sensor_0,30.8299166667,34.9803611111,102014.063889
2016-06-26 18:00:00,sensor_2,30.4069722222,30.9560277778,102270.845833
2016-06-26 18:00:00,sensor_3,31.9201111111,27.1591388889,102187.183278
2016-06-26 18:00:00,sensor_4,31.8466388889,27.33,102113.326083
2016-06-26 19:00:00,sensor_0,31.0918611111,36.4457222222,101985.125389
2016-06-26 19:00:00,sensor_2,30.0574444444,34.9148333333,102243.756778
2016-06-26 19:00:00,sensor_3,31.2649444444,28.9056666667,102160.20575
2016-06-26 19:00:00,sensor_4,30.6433888889,31.3873888889,102085.957389
2016-06-26 20:00:00,sensor_0,30.2686111111,38.75075,101946.612611
2016-06-26 20:00:00,sensor_2,28.8380833333,36.9500833333,102209.481556
2016-06-26 20:00:00,sensor_3,30.6576111111,31.2002222222,102126.128361
2016-06-26 20:00:00,sensor_4,28.3673333333,36.2173888889,102055.589611
2016-06-26 21:00:00,sensor_0,29.6294166667,38.5874722222,101947.750056
2016-06-26 21:00:00,sensor_2,27.66225,38.4796388889,102206.167722
2016-06-26 21:00:00,sensor_3,30.3819722222,30.2851111111,102121.621917
2016-06-26 21:00:00,sensor_4,27.3714444444,37.3560277778,102051.56575
2016-06-26 22:00:00,sensor_0,29.4010277778,38.6613888889,101961.331833
2016-06-26 22:00:00,sensor_2,26.7900277778,43.7083888889,102225.816583
2016-06-26 22:00:00,sensor_3,30.0791944444,30.6582777778,102138.670972
2016-06-26 22:00:00,sensor_4,27.0225833333,39.5326944444,102068.990694
2016-06-26 23:00:00,sensor_0,28.7931111111,40.5110833333,101979.943028
2016-06-26 23:00:00,sensor_2,26.1946944444,44.6193611111,102246.209944
2016-06-26 23:00:00,sensor_3,29.5966111111,31.5617777778,102157.696639
2016-06-26 23:00:00,sensor_4,26.4228055556,40.6755,102085.090917
2016-06-27 00:00:00,sensor_0,27.9491944444,43.5495,101975.536556
2016-06-27 00:00:00,sensor_2,25.5877777778,48.3589166667,102245.602583
2016-06-27 00:00:00,sensor_3,28.9046944444,34.1731111111,102160.038722
2016-06-27 00:00:00,sensor_4,25.5943888889,43.9965833333,102083.984333
2016-06-27 01:00:00,sensor_0,27.0378055556,45.3756666667,101992.140639
2016-06-27 01:00:00,sensor_2,24.9933055556,48.4674166667,102255.579194
2016-06-27 01:00:00,sensor_3,28.1581666667,34.97325,102171.440056
2016-06-27 01:00:00,sensor_4,24.8615555556,45.0824166667,102100.099694
2016-06-27 02:00:00,sensor_0,26.2691388889,52.30375,101963.413583
2016-06-27 02:00:00,sensor_2,24.553,52.06125,102231.381778
2016-06-27 02:00:00,sensor_3,27.41875,40.4991111111,102150.07
2016-06-27 02:00:00,sensor_4,24.08675,51.4090277778,102078.298306
2016-06-27 03:00:00,sensor_0,25.8078611111,55.3270555556,101942.012361
2016-06-27 03:00:00,sensor_2,24.0212222222,54.91675,102208.616944
2016-06-27 03:00:00,sensor_3,26.8839444444,43.3443333333,102127.016722
2016-06-27 03:00:00,sensor_4,23.6449722222,54.6499722222,102055.411417
2016-06-27 04:00:00,sensor_0,25.3648611111,61.0256666667,101938.573833
2016-06-27 04:00:00,sensor_2,23.5323333333,59.374,102202.937722
2016-06-27 04:00:00,sensor_3,26.3997222222,47.4779166667,102119.712056
2016-06-27 04:00:00,sensor_4,23.131,60.1606666667,102047.747806
2016-06-27 05:00:00,sensor_0,25.1699166667,67.6098333333,101952.638056
2016-06-27 05:00:00,sensor_2,23.1085833333,65.10125,102214.257167
2016-06-27 05:00:00,sensor_3,25.9946388889,53.4694444444,102133.538306
2016-06-27 05:00:00,sensor_4,22.7456388889,67.1496666667,102059.384556
2016-06-27 06:00:00,sensor_0,27.0884722222,65.1289166667,101947.580528
2016-06-27 06:00:00,sensor_2,24.1233888889,64.3519722222,102214.630417
2016-06-27 06:00:00,sensor_3,25.8949444444,57.15875,102131.881944
2016-06-27 06:00:00,sensor_4,23.1572777778,68.7806388889,102060.133583
2016-06-27 07:00:00,sensor_0,31.0809444444,51.3740833333,101917.567889
2016-06-27 07:00:00,sensor_2,30.5678888889,46.6456111111,102171.670389
2016-06-27 07:00:00,sensor_3,26.3019722222,54.7775833333,102093.257611
2016-06-27 07:00:00,sensor_4,24.4220277778,63.8667777778,102026.638139
2016-06-27 08:00:00,sensor_0,36.7050277778,39.1037777778,101912.548833
2016-06-27 08:00:00,sensor_2,37.5547777778,32.7429444444,102155.788194
2016-06-27 08:00:00,sensor_3,26.9634166667,52.5915555556,102080.200639
2016-06-27 08:00:00,sensor_4,27.7226666667,52.2891111111,102012.642917
2016-06-27 09:00:00,sensor_0,39.0823333333,34.7543611111,101897.885056
2016-06-27 09:00:00,sensor_2,41.4794166667,26.969,102137.17725
2016-06-27 09:00:00,sensor_3,27.9884444444,49.6008888889,102064.778972
2016-06-27 09:00:00,sensor_4,32.4974166667,39.5746388889,101996.750028
2016-06-27 10:00:00,sensor_0,40.0121690141,32.1487605634,101848.644704
2016-06-27 10:00:00,sensor_2,43.5331388889,23.6258888889,102088.983917
2016-06-27 10:00:00,sensor_3,28.9759383754,45.104789916,102018.216863
2016-06-27 10:00:00,sensor_4,33.7896111111,35.28625,101949.338556
2016-06-27 11:00:00,sensor_0,39.5326388889,35.3971388889,101805.675861
2016-06-27 11:00:00,sensor_2,41.2684166667,27.6271944444,102045.714028
2016-06-27 11:00:00,sensor_3,30.4988333333,44.9288333333,101973.336306
2016-06-27 11:00:00,sensor_4,34.5896111111,36.5545833333,101907.873028
2016-06-27 12:00:00,sensor_0,38.4840555556,39.2915277778,101751.626028
2016-06-27 12:00:00,sensor_2,36.1214722222,36.4138333333,101992.396917
2016-06-27 12:00:00,sensor_3,31.5735555556,45.2125833333,101917.314083
2016-06-27 12:00:00,sensor_4,34.8033611111,38.7517777778,101852.233306
2016-06-27 13:00:00,sensor_0,37.9595277778,41.5310833333,101675.566889
2016-06-27 13:00:00,sensor_2,34.3217222222,40.5385,101911.821083
2016-06-27 13:00:00,sensor_3,34.1421388889,40.5525833333,101833.418417
2016-06-27 13:00:00,sensor_4,35.8671666667,37.6857777778,101772.725056
2016-06-27 14:00:00,sensor_0,34.6573611111,50.3414722222,101592.495778
2016-06-27 14:00:00,sensor_2,33.2699166667,44.2542777778,101834.713917
2016-06-27 14:00:00,sensor_3,34.9596100279,40.2636490251,101753.096713
2016-06-27 14:00:00,sensor_4,33.4404166667,44.5455833333,101693.157139
2016-06-27 15:00:00,sensor_0,32.9036388889,54.4200555556,101541.992583
2016-06-27 15:00:00,sensor_2,32.7966388889,45.4223333333,101782.110667
2016-06-27 15:00:00,sensor_3,34.1409444444,41.5070555556,101699.066167
2016-06-27 15:00:00,sensor_4,30.6608055556,51.6268055556,101644.689806
2016-06-27 16:00:00,sensor_0,32.6998888889,56.0484722222,101505.456917
2016-06-27 16:00:00,sensor_2,32.7922777778,46.2156388889,101743.561806
2016-06-27 16:00:00,sensor_3,33.1291666667,44.5544722222,101663.354444
2016-06-27 16:00:00,sensor_4,31.0476666667,51.4800555556,101606.4315
2016-06-27 17:00:00,sensor_0,32.0704444444,57.2854722222,101478.231278
2016-06-27 17:00:00,sensor_2,32.9206388889,45.4362777778,101709.337
2016-06-27 17:00:00,sensor_3,32.7547075209,45.0424791086,101631.430251
2016-06-27 17:00:00,sensor_4,31.0154722222,51.1593888889,101572.361139
2016-06-27 18:00:00,sensor_0,30.3191666667,64.0726666667,101472.74425
2016-06-27 18:00:00,sensor_2,30.6498333333,51.8459722222,101705.105167
2016-06-27 18:00:00,sensor_3,30.7178333333,51.4002777778,101631.144861
2016-06-27 18:00:00,sensor_4,27.8085555556,62.1809166667,101570.691861
2016-06-27 19:00:00,sensor_0,29.6004444444,66.4748055556,101506.224056
2016-06-27 19:00:00,sensor_2,29.5428888889,54.9115277778,101738.621861
2016-06-27 19:00:00,sensor_3,29.9863055556,53.3569722222,101665.469417
2016-06-27 19:00:00,sensor_4,27.4119444444,63.4330833333,101602.764028
2016-06-27 20:00:00,sensor_0,28.7276666667,73.3260833333,101532.185028
2016-06-27 20:00:00,sensor_2,28.3923333333,60.8725277778,101766.073806
2016-06-27 20:00:00,sensor_3,29.0199166667,60.4325833333,101692.894361
2016-06-27 20:00:00,sensor_4,26.4867777778,69.5554166667,101631.852667
2016-06-27 21:00:00,sensor_0,28.0246111111,80.6071666667,101579.460889
2016-06-27 21:00:00,sensor_2,27.3049444444,66.6075833333,101809.43575
2016-06-27 21:00:00,sensor_3,28.3761944444,65.8755833333,101732.450083
2016-06-27 21:00:00,sensor_4,25.6242222222,75.8439444444,101675.127056
2016-06-27 22:00:00,sensor_0,27.4428947368,88.6114210526,101610.401368
2016-06-27 22:00:00,sensor_2,26.6363888889,71.6839444444,101844.463694
2016-06-27 22:00:00,sensor_3,27.95575,68.6967222222,101764.090083
2016-06-27 22:00:00,sensor_4,25.1289166667,79.67,101711.888222
2016-06-27 23:00:00,sensor_0,26.216534296,97.5587725632,101574.455596
2016-06-27 23:00:00,sensor_2,26.1811111111,73.89375,101817.000889
2016-06-27 23:00:00,sensor_3,27.4877222222,71.7170555556,101735.499222
2016-06-27 23:00:00,sensor_4,24.6057777778,82.9209722222,101685.673972
2016-06-28 00:00:00,sensor_0,28.8014444444,85.4786944444,101564.580417
2016-06-28 00:00:00,sensor_2,25.7619722222,77.0299166667,101799.463167
2016-06-28 00:00:00,sensor_3,26.3338055556,78.3128888889,101723.84775
2016-06-28 00:00:00,sensor_4,24.4434444444,84.9039722222,101667.496861
2016-06-28 01:00:00,sensor_0,28.4760277778,85.0155,101534.248111
2016-06-28 01:00:00,sensor_2,25.5008888889,74.43625,101766.096139
2016-06-28 01:00:00,sensor_3,25.8007222222,78.0196666667,101692.042444
2016-06-28 01:00:00,sensor_4,24.0905,83.08175,101638.075167
2016-06-28 02:00:00,sensor_0,29.661,79.7283333333,101510.289194
2016-06-28 02:00:00,sensor_2,25.8261666667,73.6696388889,101740.770417
2016-06-28 02:00:00,sensor_3,26.1409722222,76.8486388889,101663.432111
2016-06-28 02:00:00,sensor_4,24.5776111111,80.8441111111,101609.938722
2016-06-28 03:00:00,sensor_0,29.1530555556,79.0256666667,101477.22175
2016-06-28 03:00:00,sensor_2,25.7376944444,74.1995555556,101707.827056
2016-06-28 03:00:00,sensor_3,26.1658611111,76.0556388889,101629.287
2016-06-28 03:00:00,sensor_4,24.513,81.6945277778,101579.234278
2016-06-28 04:00:00,sensor_0,29.9198611111,73.9565277778,101472.021472
2016-06-28 04:00:00,sensor_2,25.6928055556,74.4698888889,101694.950972
2016-06-28 04:00:00,sensor_3,26.2383611111,75.21525,101616.815722
2016-06-28 04:00:00,sensor_4,24.6174444444,80.5688888889,101569.509056
2016-06-28 05:00:00,sensor_0,30.3471944444,72.2213055556,101496.139167
2016-06-28 05:00:00,sensor_2,25.8598888889,72.28225,101719.568806
2016-06-28 05:00:00,sensor_3,26.3158611111,73.6401666667,101639.118528
2016-06-28 05:00:00,sensor_4,24.7566666667,78.3544166667,101593.258611
2016-06-28 06:00:00,sensor_0,29.906,75.4871388889,101488.719556
2016-06-28 06:00:00,sensor_2,26.2525833333,71.3133333333,101715.105472
2016-06-28 06:00:00,sensor_3,26.0361944444,74.7942777778,101632.558444
2016-06-28 06:00:00,sensor_4,24.8687777778,78.9952777778,101588.956361
2016-06-28 07:00:00,sensor_0,28.8428333333,73.6799166667,101516.210222
2016-06-28 07:00:00,sensor_2,26.0410555556,66.9394166667,101736.013472
2016-06-28 07:00:00,sensor_3,25.42625,72.1121111111,101657.367056
2016-06-28 07:00:00,sensor_4,24.3764444444,76.0647222222,101610.986
2016-06-28 08:00:00,sensor_0,30.0744444444,68.9590555556,101523.958056
2016-06-28 08:00:00,sensor_2,26.8636111111,63.4488611111,101747.242972
2016-06-28 08:00:00,sensor_3,25.7805277778,68.9954444444,101664.448111
2016-06-28 08:00:00,sensor_4,25.2655,70.5524166667,101623.064833
2016-06-28 09:00:00,sensor_0,30.4555833333,70.2133888889,101517.246083
2016-06-28 09:00:00,sensor_2,27.1134166667,65.8128611111,101744.810778
2016-06-28 09:00:00,sensor_3,26.5346944444,70.2266388889,101656.804528
2016-06-28 09:00:00,sensor_4,25.5833333333,73.4978888889,101619.355917
2016-06-28 10:00:00,sensor_0,31.3092222222,68.1398888889,101492.769694
2016-06-28 10:00:00,sensor_2,28.1101666667,63.9570277778,101715.486833
2016-06-28 10:00:00,sensor_3,27.1118333333,69.2596388889,101627.654556
2016-06-28 10:00:00,sensor_4,26.3913333333,71.6582777778,101593.428333
2016-06-28 11:00:00,sensor_0,31.3476111111,68.1544722222,101480.817639
2016-06-28 11:00:00,sensor_2,28.7428333333,63.2721388889,101697.871333
2016-06-28 11:00:00,sensor_3,27.4918611111,68.8934722222,101611.237833
2016-06-28 11:00:00,sensor_4,26.9115833333,71.1083888889,101575.780639
2016-06-28 12:00:00,sensor_0,31.0020833333,69.46475,101464.039667
2016-06-28 12:00:00,sensor_2,28.3792777778,64.8144166667,101685.969861
2016-06-28 12:00:00,sensor_3,27.5089166667,68.8631944444,101599.994694
2016-06-28 12:00:00,sensor_4,26.59025,72.7984444444,101566.241167
2016-06-28 13:00:00,sensor_0,32.37075,65.07475,101414.98025
